date	issue	state	title
2020-08-10	343	closed	ap90:303
2020-08-10	342	closed	mw:122462
2020-08-10	341	closed	mw:89551
2020-08-10	340	closed	ap90:13565
2020-08-10	339	closed	vcp:6593
2020-08-10	338	closed	mw:54156
2020-08-10	337	closed	stc:16146
2020-08-10	336	closed	mw:244050
2020-08-10	335	closed	mw:163546
2020-08-10	334	closed	mw:18684
2020-08-10	333	closed	mw:avikā
2020-08-10	332	closed	mw:18629
2020-08-10	331	closed	ap90:10574
2020-08-10	330	closed	mw:184615
2020-08-10	329	closed	mw:155187.1
2020-08-10	328	closed	mw:146435
2020-08-10	327	closed	vathayanam:
2020-08-10	326	closed	mw:175933
2020-08-10	325	closed	mw:99700.1
2020-08-10	324	closed	pw:38391
2020-08-10	323	closed	mw:105912
2020-08-10	322	closed	pw:883
2020-08-10	321	closed	bur:9808
2020-08-03	320	closed	md English spelling corrections, part 1
2020-07-07	319	closed	mw: 90012.1  mark as verb
2020-06-21	318	open	WIL botany Roxburgh / linnaeus
2020-06-21	317	closed	WIL:  add <bot> and <bio> markup
2020-06-20	316	closed	Wilson botanical name adjustments.
2020-06-18	315	open	Dictionaries missing abbreviations
2020-06-16	314	closed	mw:227023
2020-06-16	313	closed	pw:25350
2020-06-16	312	closed	mw:183017
2020-06-16	311	closed	pwg:56235
2020-06-16	310	closed	mw:178825
2020-06-16	309	closed	mw:93167
2020-06-16	308	closed	mw:93826
2020-06-16	307	closed	gra:
2020-06-16	306	closed	mw:211740
2020-06-16	305	closed	mw:94814
2020-06-16	304	closed	mw:156870]
2020-06-16	303	closed	pw:82274
2020-06-16	302	closed	mwe:1291
2020-06-16	301	closed	mw:46081
2020-06-16	300	closed	mw:111134
2020-06-16	299	closed	mw:196502
2020-06-16	298	closed	mw:156872
2020-06-16	297	closed	the 3 shown in id:8784 in Apte E-S, 99903 in MW, and p. 857 in Apte S-E
2020-06-16	296	closed	ap90:यावत्
2020-06-16	295	closed	mw:165998
2020-06-16	294	closed	mw:141462.1
2020-06-16	293	closed	bur:4119
2020-06-16	292	closed	bur:7443
2020-06-16	291	closed	Cronjob for stardict generation (was earlier ap90:26303)
2020-06-16	290	closed	gra:8385
2020-06-16	289	closed	gra:9425
2020-06-16	288	closed	pwg:21652
2020-06-16	287	closed	mw:https://www.sanskrit-lexicon.uni-koeln.de/scans/csl-corrections/app/correction_form.php?dict=MW
2020-06-16	286	closed	ccs:15221
2020-06-16	285	closed	pw:23823
2020-06-16	284	closed	ccs:7153
2020-06-16	283	closed	wil:
2020-06-16	282	closed	bur:13515
2020-06-16	281	closed	stc:12445
2020-06-16	280	closed	gra:6533
2020-06-16	279	closed	gra:10358
2020-06-16	278	closed	bur:12705
2020-06-16	277	closed	bur:14330
2020-06-16	276	closed	bur:14328
2020-06-16	275	closed	skd:27150
2020-06-16	274	closed	ap90:31446
2020-06-16	273	closed	bur:9359
2020-05-11	272	closed	VCP: bamUva -> baBUva
2020-05-10	271	closed	MW: reposition nAnAvasTa
2020-05-09	270	open	MW: L=669, akzanvat
2020-05-06	269	closed	BUR: mark ext. and actt. abbreviations
2020-05-06	268	closed	MW: add homonym markup
2020-05-06	267	closed	MW: L=121944, pAdapASI
2020-05-05	266	closed	bur: anDa -  print enhancement 
2020-05-05	265	closed	STC: Abbreviation 'not.'
2020-05-03	264	closed	bur:15526
2020-05-03	263	closed	bur:7046
2020-05-02	262	closed	bur:1726
2020-05-02	261	closed	bur:17421
2020-05-01	260	closed	ap90:29806
2020-05-01	259	closed	stc:22143
2020-05-01	258	closed	mwe:28496
2020-05-01	257	closed	mw:222848
2020-05-01	256	closed	mw:95065, df
2020-05-01	255	closed	ccs:6709
2020-05-01	254	closed	bur:9286
2020-05-01	253	closed	bur:9277
2020-05-01	252	closed	ccs:1077
2020-05-01	251	closed	pw:10397
2020-05-01	250	closed	bur:9476
2020-05-01	249	closed	bur:9476
2020-05-01	248	closed	mw:177346
2020-05-01	247	closed	ccs:5419
2020-05-01	246	closed	bur:19354
2020-05-01	245	closed	ccs:25004
2020-05-01	244	closed	mw:all
2020-05-01	243	closed	ap90:11460
2020-05-01	242	closed	gra:8985
2020-05-01	241	closed	pw:55246
2020-05-01	240	closed	ae:10468 etc.
2020-05-01	239	closed	mw:210275
2020-05-01	238	closed	ap90:21648
2020-05-01	237	closed	ccs:18033
2020-05-01	236	closed	mw:141399
2020-05-01	235	closed	mw:110831– 110837
2020-05-01	234	closed	mw:127430
2020-05-01	233	closed	ccs:10233
2020-05-01	232	closed	stc:11630
2020-05-01	231	closed	ccs:9858
2020-05-01	230	closed	mw:185728
2020-05-01	229	closed	mw:216024
2020-05-01	228	closed	mw:147318
2020-05-01	227	closed	pw:70750
2020-05-01	226	closed	pw:83663
2020-05-01	225	closed	pw:83663
2020-05-01	224	closed	skd:8663, etc.  (kamma -> karmma)
2020-05-01	223	closed	mw:58725
2020-05-01	222	closed	mw:102733
2020-05-01	221	closed	mw:264650
2020-05-01	220	closed	ap90:27693
2020-05-01	219	closed	mw:19122
2020-04-29	218	closed	MW: L=91840, dAvadahanajvAlAkalApaya
2020-04-29	217	closed	BEN: vocalic 'r' changes
2020-04-19	216	closed	STC: changes re verbs
2020-04-17	215	closed	MD: numerous small changes re verbs
2020-04-17	214	closed	MW: mark several entries as verbs
2020-04-15	213	closed	CCS: some tidying
2020-04-15	212	closed	CCS: numerous changes
2020-04-12	211	closed	CAE: 26 misc changes
2020-04-09	210	closed	MW: insert spaces between some markup
2020-04-09	209	closed	MW: improve <info verb=.../> markup in a few cases
2020-04-09	208	closed	BUR: additional abbreviation markup
2020-04-09	207	closed	BUR: misc changes
2020-03-28	206	closed	KRM:  'x' after vowel change to 'lf'
2020-03-28	205	open	KRM: several changes
2020-03-25	204	closed	SHS: prefix changes
2020-03-24	203	closed	SHS: 18 changes
2020-03-22	202	closed	YAT: changes related to preverbs
2020-03-22	201	closed	YAT:  changes during verb study
2020-03-19	200	closed	WIL: preverb markup
2020-03-17	199	closed	WIL: minor changes related to roots
2020-03-16	198	closed	MW: Space separating lists of sanskrit words
2020-03-13	197	closed	MW: 15571, ark. and other minor changes
2020-03-13	196	closed	ap90: 30769, stip, etc. Remove bold from conjugation class
2020-03-12	195	closed	ap90: 7387, inv Period after P,U,A
2020-03-09	194	closed	gra: pra inside pyA
2020-03-08	193	open	MW: dUtaya - new parenthetical headword
2020-03-07	192	closed	MW: 217237, SirisirAya
2020-03-07	191	closed	pw: 81342, BlaS
2020-03-07	190	closed	MW: 140875, pruzwA
2020-03-06	189	closed	PWG: 114357, sparS
2020-03-05	188	closed	MW 263655, hfRAya
2020-03-05	187	closed	gra: ní inside náhuṣa
2020-03-03	186	closed	skd: 35999, SucaH -> Suca
2020-03-03	185	closed	skd: 28220, mrA -> mnA
2020-03-03	184	closed	mw: 81147, JF
2020-03-02	183	closed	vcp: 33219, pf->pF
2020-03-02	182	closed	skd: BnASa, BnAsa reversion
2020-03-01	181	open	VCP:  another upasarga format
2020-03-01	180	closed	VCP: questionable upasarga patterns
2020-03-01	179	closed	VCP: upasarga corrections
2020-02-28	178	closed	mw: 19204, etc. Mark as verb
2020-02-27	177	closed	pwg: upasarga markup
2020-02-26	176	closed	pwg: 5812, arGa etc.
2020-02-26	175	closed	mw: 38839
2020-02-25	174	open	SKD verb headwords handling.
2020-02-24	173	closed	mw: 172935, yOw alternate spelling yOq
2020-02-24	172	closed	mw: 11413.2, aBijYa  verb relocated - change L
2020-02-24	171	closed	mw: 40722, olaj etc. Mark as verbs
2020-02-24	170	closed	skd: 24660, etc. print changes
2020-02-24	169	closed	skd: 24660, etc. spelling changes
2020-02-24	168	closed	skd: 4299, IrkzyaM
2020-02-24	167	closed	skd: kavikalpadrumaH spellings
2020-02-22	166	closed	vcp: 17852, etc. verb spelling corrections
2020-02-22	165	closed	mw: 28830 , etc. add verb markup
2020-02-18	164	closed	bur: improved abbreviation markup
2020-02-18	163	closed	Additional STC abbreviations
2020-02-18	162	closed	Commit message changes
2020-02-18	161	open	Malformed abbreviations
2020-02-17	160	closed	pw:99683
2020-02-17	159	closed	pw:86916
2020-02-17	158	closed	pw:44879
2020-02-17	157	closed	pw:17969
2020-02-17	156	closed	pw:82099
2020-02-17	155	closed	pw:50422
2020-02-17	154	closed	mw:22273
2020-02-17	153	closed	ccs:2859, 2860, 2861, 2862
2020-02-17	152	closed	pwg:82497
2020-02-17	151	closed	mw:110831
2020-02-17	150	closed	mw:74326
2020-02-17	149	closed	skd:24013.01
2020-02-17	148	closed	skd:20119.01
2020-02-17	147	closed	vcp:28189.1
2020-02-17	146	closed	vcp:14081.1
2020-02-17	145	closed	vcp:32958
2020-02-17	144	closed	vcp:32643
2020-02-17	143	closed	stc:1441
2020-02-17	142	closed	acc:7506
2020-02-17	141	closed	gra:5738
2020-02-17	140	closed	mw:208672
2020-02-17	139	closed	pw:46649
2020-02-17	138	closed	pw:85901
2020-02-17	137	closed	mw:97101
2020-02-17	136	closed	ap90:19052
2020-02-17	135	closed	mw:145432
2020-02-17	134	closed	mw:145431.1
2020-02-17	133	closed	mw:145431
2020-02-17	132	closed	mw:122668
2020-02-17	131	closed	ap90:26985
2020-02-17	130	closed	mw:20696
2020-02-17	129	closed	mw:134006
2020-02-17	128	closed	pw: prefix verb corrections
2020-02-17	127	closed	mw:13156, aByaGAya
2020-01-26	126	closed	mw:120526,paS
2020-01-22	125	closed	mw:112063
2020-01-22	124	closed	mw:111941
2020-01-22	123	closed	pui:9678
2020-01-22	122	closed	sch:16401
2020-01-20	121	closed	yat:18342
2020-01-20	120	closed	mw:151473
2020-01-20	119	closed	stc:8866
2020-01-20	118	closed	bur:101
2020-01-13	117	closed	bur:1043,aBava hwextra
2020-01-13	116	closed	mw:125104
2020-01-13	115	closed	mw:94067
2020-01-13	114	closed	mw:137153
2020-01-13	113	closed	mw:144480
2020-01-13	112	closed	mw:144474
2020-01-10	111	closed	mw:91664
2020-01-10	110	closed	mw:106947
2020-01-10	109	closed	bur:16528
2020-01-10	108	closed	mw:213058
2020-01-10	107	closed	gra:10749
2020-01-10	106	closed	ap90:294
2020-01-10	105	closed	ap90:247
2020-01-10	104	closed	ap90:106
2020-01-10	103	closed	ap90:86
2020-01-10	102	closed	mw:189435
2020-01-10	101	closed	mw:156872
2020-01-10	100	closed	mw:221883
2020-01-10	99	closed	ap90:10066
2020-01-10	98	closed	mw:227794
2020-01-10	97	closed	vcp:36708
2020-01-10	96	closed	pw:25094
2020-01-03	95	closed	mw:144580
2020-01-03	94	closed	pw:86451
2020-01-03	93	closed	pw:86451
2019-12-28	92	closed	Issue deletion
2019-12-28	90	closed	mw:106052
2019-12-27	89	closed	mw:42763.2, kaTam
2019-12-22	88	closed	SHS - semi indeclinables
2019-12-22	87	closed	Alternate headwords in SHS
2019-12-22	86	closed	SHS gender details odd entries
2019-12-19	85	closed	wil:41435
2019-12-19	84	closed	wil:5927
2019-12-19	83	closed	wil:167
2019-12-19	82	closed	wil:167
2019-12-19	81	closed	mw:95539
2019-12-19	80	closed	mw:73137
2019-12-19	79	closed	pw:5211
2019-12-19	78	closed	ap90:2252
2019-12-19	77	closed	ccs:5038
2019-12-19	76	closed	ap90:25341
2019-12-19	75	closed	pw:87118
2019-12-19	74	closed	mw:194107
2019-12-19	73	closed	mw:194107
2019-12-19	72	closed	ap90:29024
2019-12-19	71	closed	pw:131499
2019-12-19	70	closed	ccs:11126
2019-12-19	69	closed	skd:27439
2019-12-19	68	closed	ap90:23422
2019-12-19	67	closed	skd:41818
2019-12-19	66	closed	stc:15705
2019-12-19	65	closed	mw:115666
2019-12-19	64	closed	mw:262545
2019-12-19	63	closed	mw:234227
2019-12-19	62	closed	vcp:26789
2019-12-19	61	closed	ap90:20836
2019-12-19	60	closed	mw:68463
2019-12-19	59	closed	mw:140826
2019-12-19	58	closed	mw:
2019-12-19	57	closed	mw:
2019-12-19	56	closed	mw:162924
2019-12-19	55	closed	stc:24206
2019-12-19	54	closed	bur:11471
2019-12-19	53	closed	bur:11462
2019-12-19	52	closed	bur:8975
2019-12-19	51	closed	bur:6629
2019-12-19	50	closed	mw:73297
2019-12-19	49	closed	bur:6914
2019-12-19	48	closed	mw:157985
2019-12-19	47	closed	ap90:ID=22713
2019-12-19	46	closed	stc:12787
2019-12-19	45	closed	bur:2281
2019-12-19	44	closed	bur:18758
2019-12-19	43	closed	bur:9883
2019-12-19	42	closed	mw:161686
2019-12-19	41	closed	bur:17449
2019-12-19	40	closed	pw:79705
2019-12-19	39	closed	mw:86231.1
2019-12-19	38	closed	bur:2763
2019-12-19	37	closed	bur:ID=13181
2019-12-19	36	closed	mw:
2019-12-19	35	closed	pw:119017
2019-12-19	34	closed	ap90:28403
2019-12-19	33	closed	pw:89316
2019-12-19	32	closed	ap90:26599
2019-12-19	31	closed	mw:p= 215,2
2019-12-19	30	closed	pw:89765
2019-12-19	29	open	mw:232191
2019-12-19	28	closed	skd:37902
2019-12-19	27	closed	ap90:23810
2019-12-19	26	closed	pw:68313
2019-12-19	25	closed	mw:62541
2019-12-19	24	closed	pw:78541
2019-12-19	23	closed	skd:21935
2019-12-19	22	closed	pw:118430
2019-12-19	21	closed	ap90:12876
2019-12-19	20	closed	mw:[p= 860,3]
2019-12-19	19	closed	ap90:7869
2019-12-19	18	closed	ap90:7869
2019-12-19	17	closed	ap90:26523
2019-12-19	16	closed	ap90:26523
2019-12-19	15	closed	stc:20894
2019-12-19	14	closed	mw:197590
2019-12-19	13	closed	pw:43345
2019-12-19	12	closed	wil:41435
2019-12-19	11	closed	wil:5927
2019-12-19	10	closed	wil:167
2019-12-16	9	closed	A trial correction for MW
2019-12-15	8	closed	SHS - 1
2019-12-15	7	closed	where to propose changes?
2019-10-31	6	closed	semantic versioning proposal
2019-10-31	5	closed	Converted lang n="Russian" to lowercase
2019-10-30	4	closed	Fixed lang n="Greek" to lower case
2019-09-10	3	closed	digitization update workflow
2019-09-10	2	closed	why hwextra here
2019-07-23	1	closed	AP and PD data
